"consignee","sku","sku_group","uom","lower_uom","units_per_lowest_uom","net_weight","length","width","height","volume","transport_class","stock_category","storage_class","pollution_class","max_stack","orientation_constraint"
"WH1","S2001030900040610000","Hot beverages","E","","","0.257","8","4","15","480","N","THT","01","","",""
"WH1","S2001030900040730000","Hot beverages","E","","","0.257","8","4","15","480","N","THT","01","","",""
"WH1","S2001031200802070000","Bodycare","E","","","1.075","12","12","13","1872","J","INSL","01","","",""
"WH1","S2001032300194010000","Waters","E","","","9.36","26","17","32","14144","N","THT","05","","",""
"WH1","S2001032700093400000","Spreadables","E","","","0.3","8","8","10","640","N","THT","01","","",""
"WH1","S2001032700093410000","Spreadables","E","","","0.3","8","8","10","640","N","THT","01","","",""
"WH1","S2001032700172370000","Home Cleaning accessoires","E","","","0.24","1","31","30","930","N","INSL","01","","",""
"WH1","S2001040300062560000","Chocolate","E","","","0.076","1","9","20","180","N","THT","01","","",""
"WH1","S2001040600279390000","Snack, Pizza & Prepared meals ***","E","","","0.516","5","20","13","1300","N","THT","03","","",""
"WH1","S2001040900005300000","Oils & vinegars","E","","","0.5","6","6","27","972","N","THT","01","","",""
"WH1","S2001040900005320000","Oils & vinegars","E","","","0.5","6","6","27","972","N","THT","01","","",""
"WH1","S2001040900005340000","Oils & vinegars","E","","","0.5","6","6","27","972","N","THT","01","","",""
"WH1","S2001040900846960000","Bodycare","E","","","0.161","4","7.000000000000001","14.000000000000002","392","N","INSL","01","","",""
"WH1","S2001041200011960000","Condiments & sauces","E","","","0.293","7.000000000000001","7.000000000000001","13","637","N","THT","01","","",""
"WH1","S2001042300203890000","Babycare","E","","","0.31","11","21","14.000000000000002","3234","J","INSL","01","","",""
"WH1","S2001050300283910000","Ice cream & desserts***","E","","","0.49","10","10","11","1100","N","THT","03","","",""
"WH1","S2001051000094060000","Canned fruit","E","","","0.25","8","8","6","384","N","THT","01","","",""
"WH1","S2001051000106120000","Canned fruit","E","","","0.42","7.000000000000001","7.000000000000001","12","588","N","THT","01","","",""
"WH1","S2001051700073860000","Chocolate","E","","","0.216","2","28.999999999999996","10","580","N","THT","01","","",""
"WH1","S2001052300110450000","Canned vegetables","E","","","0.37","8","8","10","640","N","THT","01","","",""
"WH1","S2001052800232860000","Aperitives","E","","","0.75","8","8","34","2176","N","INSL","01","","",""
"WH1","S2001053100094440000","Spreadables","E","","","0.26","5","7.000000000000001","14.000000000000002","490","N","THT","01","","",""
"WH1","S2001053100094450000","Spreadables","E","","","0.25","5","7.000000000000001","14.000000000000002","490","N","THT","01","","",""
"WH1","S2001061300053780000","Biscuits","E","","","0.3","6","11","22","1452","N","THT","01","","",""
"WH1","S2001061300072750000","Chocolate","E","","","0.269","8","15","7.000000000000001","840","J","THT","01","","",""
"WH1","S2001061400036980000","Hot beverages","E","","","0.25","10","11","17","1870","N","THT","01","","",""
"WH1","S2001061800012160000","Condiments & sauces","E","","","0.58","8","8","10","640","N","THT","01","","",""
"WH1","S2001062600192750000","Cats","E","","","0.229","7.000000000000001","7.000000000000001","12","588","N","THT","01","","",""
"WH1","S2001062700046080000","Flakes breakfast","E","","","0.75","28.999999999999996","19","9","4959","N","THT","01","","",""
"WH1","S2001071000176840000","Home Cleaning accessoires","E","","","0.08","5","19","12","1140","N","INSL","01","","",""
"WH1","S2001071700237380000","Aperitives","E","","","1.2","8","8","27","1728","N","INSL","01","","",""
"WH1","S2001080200263390000","Aperitives","E","","","1","9","9","31","2511","N","INSL","01","","",""
"WH1","S2001082700031180000","Aperitif snacks","E","","","0.181","4","17","15","1020.0000000000001","N","THT","01","","",""
"WH1","S2001090400044290000","Soups","E","","","0.2","4","10","20","800","N","THT","01","","",""
"WH1","S2001091000014200000","Condiments & sauces","E","","","0.44","8","8","11","704","N","THT","01","","",""
"WH1","S2001092100303510000","Parafarmacie","E","","","0.05","5","12","22","1320","N","INSL","01","","",""
"WH1","S2001092500052650000","Biscuits","E","","","0.45","9","12","16","1728","N","THT","01","","",""
"WH1","S2001092600092510000","Condiments & sauces","E","","","0.35","8","8","12","768","N","THT","01","","",""
"WH1","S2001100300026660000","Aperitif snacks","E","","","0.173","8","16","28.999999999999996","3712","N","INSL","01","","",""
"WH1","S2001100300026670000","Aperitif snacks","E","","","0.173","8","16","28.999999999999996","3712","N","INSL","01","","",""
"WH1","S2001101600303670000","Parafarmacie","E","","","0.028","3","9","13","351","N","THT","01","","",""
"WH1","S2001101900239420000","Champagnes & sparkling wines","E","","","1","11","11","31","3751","N","INSL","01","","",""
"WH1","S2001102900207070000","Juices","E","","","1","9","9","31","2511","N","THT","01","","",""
"WH1","S2001103000110620000","Canned vegetables","E","","","0.22","7.000000000000001","7.000000000000001","8","392","N","THT","01","","",""
"WH1","S2001110600252990000","Alcohols","E","","","0.75","8","8","23","1472","N","INSL","01","","",""
"WH1","S2001111200135280000","Pastas, rice and starch food","E","","","0.28","5","12","23","1380","N","THT","01","","",""
"WH1","S2011010400166110000","Washing","E","","","0.825","8","20","15","2400","N","INSL","01","","",""
"WH1","S2011010700206060098","Juices","E","","","2.08","8","22","11","1936","N","THT","01","","",""
"WH1","S2011011100561680000","Tabledecoration","E","","","0.03","23","4","16","1472","N","INSL","01","","",""
"WH1","S2011011202191810000","Dogs","E","","","1.09","10","16","22","3520","N","THT","01","","",""
"WH1","S2011011300164980000","The kitchen","E","","","0.545","7.000000000000001","10","19","1330","N","INSL","02","","",""
"WH1","S2011011400194190000","Soft-Drinks","E","","","1.5","7.000000000000001","10","24","1680","N","INSL","01","","",""
"WH1","S2011011400835200000","Facial care","E","","","0.038","5","3","16","240","N","INSL","01","","",""
"WH1","S2011011700042400000","Hot beverages","E","","","0.525","5","17","16","1360","N","INSL","01","","",""
"WH1","S2011011700183290000","The toilet","E","","","0.7","11","30","22","7260","N","INSL","01","","",""
"WH1","S2011011800835610000","Facial care","E","","","0.188","5","8","15","600","N","INSL","01","","",""
"WH1","S2011012000195720087","Special Beers","E","","","1.98","14.000000000000002","21","20","5880","N","THT","01","","",""
"WH1","S2011012000835650000","Bodycare","E","","","0.45","4","9","22","792","N","INSL","01","","",""
"WH1","S2011012403195550000","Soft-Drinks","E","","","0.25","6","6","14.000000000000002","504","N","THT","01","","",""
"WH1","S2011012800196450000","Special Beers","E","","","1.32","13","13","23","3887","N","THT","01","","",""
"WH1","S2011012800259420042","Alcohols","E","","","0.2","4","8","16","512","N","INSL","01","","",""
"WH1","S2011020102550090000","Empties","E","","","2.1","40","30","26","31200","N","INSL","05","","",""
"WH1","S2011020102550120000","Empties","E","","","2.1","40","30","24","28800","N","INSL","05","","",""
"WH1","S2011020200884250000","Bodycare","E","","","0.17","5","5","18","450","N","INSL","01","","",""
"WH1","S2011020203195700000","Soft-Drinks","E","","","2.3","14.000000000000002","14.000000000000002","21","4116","J","THT","01","","",""
"WH1","S2011020302552910000","Empties","E","","","2.1","40","30","25","30000","N","INSL","05","","",""
"WH1","S2011020400805240000","natural cosmetics","E","","","0.283","4","8","17","544","N","INSL","01","","",""
"WH1","S2011020800114450000","Canned vegetables","E","","","0.78","7.000000000000001","20","8","1120","N","THT","01","","",""
"WH1","S2011020900115290000","Canned vegetables","E","","","1.033","10","10","13","1300","N","THT","01","","",""
"WH1","S2011020900115300000","Canned vegetables","E","","","1.033","10","10","13","1300","N","THT","01","","",""
"WH1","S2011020900115310000","Canned vegetables","E","","","1.033","10","10","13","1300","N","THT","01","","",""
"WH1","S2011020900115340000","Canned vegetables","E","","","1.033","10","10","13","1300","N","THT","01","","",""
"WH1","S2011020900167930000","Washing","E","","","1.61","19","6","27","3078","N","INSL","02","","",""
"WH1","S2011020902311210003","Household linen","E","","","0.03","28.000000000000004","19","1","532","N","INSL","01","","",""
"WH1","S2011020905508690018","Stationary","E","","","0.22","28.000000000000004","1","19","532","J","INSL","01","","",""
"WH1","S2011021000015710000","Condiments & sauces","E","","","0.513","5","10","22","1100","N","THT","01","","",""
"WH1","S2011021000015720000","Condiments & sauces","E","","","0.535","5","10","22","1100","N","THT","01","","",""
"WH1","S2011021000015770000","Condiments & sauces","E","","","0.535","5","10","22","1100","N","THT","01","","",""
"WH1","S2011021000156940000","The toilet","E","","","0.06","3","10","15","450","N","INSL","01","","",""
"WH1","S2011021000230080000","Non alcoholic Wines & Sparkling","E","","","1.282","8","8","30","1920","N","THT","01","","",""
"WH1","S2011021000230220000","Non alcoholic Wines & Sparkling","E","","","1.282","8","8","30","1920","N","THT","01","","",""
"WH1","S2011021000230230000","Non alcoholic Wines & Sparkling","E","","","0.75","8","8","30","1920","N","THT","01","","",""
"WH1","S2011021100164000000","The kitchen","E","","","1.5","8","19","17","2584","N","INSL","01","","",""
"WH1","S2011021100191040000","Cats","E","","","1.23","8","21","14.000000000000002","2352","N","THT","01","","",""
"WH1","S2011021102191630000","Cats","E","","","1.54","10","20","20","4000","N","THT","01","","",""
"WH1","S2011021400252980000","Alcohols","E","","","1.245","8","8","23","1472","N","INSL","01","","",""
"WH1","S2011021400282860000","Ice cream & desserts***","E","","","0.283","4","24","13","1248","N","THT","03","","",""
"WH1","S2011021500086430000","Confectionery","E","","","0.189","3","14.000000000000002","19","798","N","THT","01","","",""
"WH1","S2011021500238320000","Special Beers","E","","","1.32","12","12","23","3312","N","THT","01","","",""
"WH1","S2011021500259510000","Alcohols","E","","","1.28","9","9","28.999999999999996","2349","N","INSL","01","","",""
"WH1","S2011021600171730000","Home Cleaning accessoires","E","","","0.072","7.000000000000001","32","9","2016","N","INSL","01","","",""
"WH1","S2011022100100610000","Flour and dessert preparation","E","","","0.431","6","7.000000000000001","16","672","N","THT","01","","",""
"WH1","S2011022100100630000","Flour and dessert preparation","E","","","0.453","6","7.000000000000001","16","672","N","THT","01","","",""
"WH1","S2011022100100640000","Flour and dessert preparation","E","","","0.435","6","7.000000000000001","16","672","N","THT","01","","",""
"WH1","S2011022100101030000","Pastas, rice and starch food","E","","","1","6","15","22","1980","N","THT","01","","",""
"WH1","S2011022400058080000","Biscuits","E","","","0.16","6","9","16","864","N","THT","01","","",""
"WH1","S2011022400058090000","Biscuits","E","","","0.203","9","6","16","864","N","THT","01","","",""
"WH1","S2011022500197470002","Cigarettes","E","","","0.05","13","8","3","312","N","INSL","01","","",""
"WH1","S2011022500243180000","Champagnes & sparkling wines","E","","","0.79","7.000000000000001","7.000000000000001","26","1274","N","INSL","01","","",""
"WH1","S2011030200923540000","Soft-Drinks","E","","","1.8","17","22","10","3740","N","THT","01","","",""
"WH1","S2011030200924000000","Soft-Drinks","E","","","1.98","14.000000000000002","21","12","3528","N","THT","01","","",""
"WH1","S2011030202554580000","Empties","E","","","2.1","40","30","35","42000","N","INSL","05","","",""
"WH1","S2011030202557620000","Empties","E","","","8.1","40","30","25","30000","N","INSL","05","","",""
"WH1","S2011030300924010000","Soft-Drinks","E","","","9.75","19","28.999999999999996","32","17632","N","THT","01","","",""
"WH1","S2011030400011020000","Condiments & sauces","E","","","0.332","6","7.000000000000001","16","672","N","THT","01","","",""
"WH1","S2011030400011030000","Condiments & sauces","E","","","0.344","6","7.000000000000001","16","672","N","THT","01","","",""
"WH1","S2011030400127710000","Fish & meat","E","","","0.285","11","11","7.000000000000001","847","N","INSL","01","","",""
"WH1","S2011030402557630000","Empties","E","","","2.1","40","30","25","30000","N","INSL","05","","",""
"WH1","S2011030703194830000","Soft-Drinks","E","","","2","11","27","15","4455","N","THT","01","","",""
"WH1","S2011030703194970000","Soft-Drinks","E","","","2","11","27","15","4455","N","THT","01","","",""
"WH1","S2011030707001940000","Packaging-Supplies-Material","E","","","1","10","10","10","1000","N","INSL","05","","",""
"WH1","S2011030900197110000","Special Beers","E","","","1.32","14.000000000000002","14.000000000000002","18","3528","N","THT","01","","",""
"WH1","S2011031000005400000","Oils & vinegars","E","","","0.9","6","6","27","972","N","THT","01","","",""
"WH1","S2011031000010540000","Condiments & sauces","E","","","0.443","5","9","20","900","N","THT","01","","",""
"WH1","S2011031000010560000","Condiments & sauces","E","","","0.442","5","9","20","900","N","THT","01","","",""
"WH1","S2011031000010930000","Condiments & sauces","E","","","0.481","6","8","20","960","N","THT","01","","",""
"WH1","S2011031000279770000","Snack, Pizza & Prepared meals ***","E","","","0.516","5","18","14.000000000000002","1260","N","THT","03","","",""
"WH1","S2011031100126720000","Fish & meat","E","","","0.142","4","8","8","256","J","THT","01","","",""
"WH1","S2011031102551930000","Empties","E","","","2.1","40","30","25","30000","N","INSL","05","","",""
"WH1","S2011031400011110000","Condiments & sauces","E","","","0.64","8","8","15","960","N","THT","01","","",""
"WH1","S2011031400011130000","Condiments & sauces","E","","","0.64","8","8","15","960","N","THT","01","","",""
"WH1","S2011031500038140000","Hot beverages","E","","","0.394","12","12","12","1728","N","THT","01","","",""
"WH1","S2011031600041490000","Hot beverages","E","","","0.515","7.000000000000001","11","23","1771","N","THT","01","","",""
"WH1","S2011031700195360000","Special Beers","E","","","1.32","12","14.000000000000002","23","3864","N","THT","01","","",""
